date,Alarm Year,Alarm Month,Alarm Day,Major Incident Type,Incident Count,id
01/08/2014,2014,8,1,Medical/Rescue,86,2014-08-01Medical/Rescue
01/08/2014,2014,8,1,Public Service Assistance,18,2014-08-01Public Service Assistance
02/08/2014,2014,8,2,False Alarm,13,2014-08-02False Alarm
02/08/2014,2014,8,2,Fire,6,2014-08-02Fire
02/08/2014,2014,8,2,Hazardous Condition,20,2014-08-02Hazardous Condition
02/08/2014,2014,8,2,Investigation,14,2014-08-02Investigation
02/08/2014,2014,8,2,Medical/Rescue,85,2014-08-02Medical/Rescue
02/08/2014,2014,8,2,Public Service Assistance,10,2014-08-02Public Service Assistance
03/08/2014,2014,8,3,False Alarm,34,2014-08-03False Alarm
03/08/2014,2014,8,3,Fire,5,2014-08-03Fire
03/08/2014,2014,8,3,Hazardous Condition,15,2014-08-03Hazardous Condition
03/08/2014,2014,8,3,Investigation,14,2014-08-03Investigation
03/08/2014,2014,8,3,Medical/Rescue,86,2014-08-03Medical/Rescue
03/08/2014,2014,8,3,Public Service Assistance,15,2014-08-03Public Service Assistance
03/08/2014,2014,8,3,Rupture/Explosion,1,2014-08-03Rupture/Explosion
03/08/2014,2014,8,3,Severe Weather,1,2014-08-03Severe Weather
04/08/2014,2014,8,4,False Alarm,18,2014-08-04False Alarm
04/08/2014,2014,8,4,Hazardous Condition,12,2014-08-04Hazardous Condition
04/08/2014,2014,8,4,Investigation,16,2014-08-04Investigation
04/08/2014,2014,8,4,Medical/Rescue,50,2014-08-04Medical/Rescue
04/08/2014,2014,8,4,Public Service Assistance,14,2014-08-04Public Service Assistance
05/08/2014,2014,8,5,False Alarm,16,2014-08-05False Alarm
05/08/2014,2014,8,5,Fire,9,2014-08-05Fire
05/08/2014,2014,8,5,Hazardous Condition,22,2014-08-05Hazardous Condition
05/08/2014,2014,8,5,Investigation,17,2014-08-05Investigation
05/08/2014,2014,8,5,Medical/Rescue,79,2014-08-05Medical/Rescue
05/08/2014,2014,8,5,Public Service Assistance,8,2014-08-05Public Service Assistance
06/08/2014,2014,8,6,False Alarm,20,2014-08-06False Alarm
06/08/2014,2014,8,6,Fire,4,2014-08-06Fire
06/08/2014,2014,8,6,Hazardous Condition,13,2014-08-06Hazardous Condition
06/08/2014,2014,8,6,Investigation,14,2014-08-06Investigation
06/08/2014,2014,8,6,Medical/Rescue,80,2014-08-06Medical/Rescue
06/08/2014,2014,8,6,Public Service Assistance,11,2014-08-06Public Service Assistance
07/08/2014,2014,8,7,False Alarm,22,2014-08-07False Alarm
07/08/2014,2014,8,7,Fire,4,2014-08-07Fire
07/08/2014,2014,8,7,Hazardous Condition,31,2014-08-07Hazardous Condition
07/08/2014,2014,8,7,Investigation,19,2014-08-07Investigation
07/08/2014,2014,8,7,Medical/Rescue,69,2014-08-07Medical/Rescue
07/08/2014,2014,8,7,Public Service Assistance,4,2014-08-07Public Service Assistance
07/08/2014,2014,8,7,Severe Weather,1,2014-08-07Severe Weather
08/08/2014,2014,8,8,False Alarm,25,2014-08-08False Alarm
08/08/2014,2014,8,8,Hazardous Condition,34,2014-08-08Hazardous Condition
08/08/2014,2014,8,8,Investigation,10,2014-08-08Investigation
21/01/2010,2010,1,21,Hazardous Condition,10,2010-01-21Hazardous Condition
08/08/2014,2014,8,8,Medical/Rescue,75,2014-08-08Medical/Rescue
08/08/2014,2014,8,8,Public Service Assistance,17,2014-08-08Public Service Assistance
08/08/2014,2014,8,8,Rupture/Explosion,1,2014-08-08Rupture/Explosion
08/08/2014,2014,8,8,Severe Weather,2,2014-08-08Severe Weather
09/08/2014,2014,8,9,False Alarm,13,2014-08-09False Alarm
09/08/2014,2014,8,9,Fire,5,2014-08-09Fire
09/08/2014,2014,8,9,Hazardous Condition,17,2014-08-09Hazardous Condition
09/08/2014,2014,8,9,Investigation,13,2014-08-09Investigation
09/08/2014,2014,8,9,Medical/Rescue,71,2014-08-09Medical/Rescue
09/08/2014,2014,8,9,Public Service Assistance,15,2014-08-09Public Service Assistance
10/08/2014,2014,8,10,False Alarm,16,2014-08-10False Alarm
10/08/2014,2014,8,10,Fire,5,2014-08-10Fire
10/08/2014,2014,8,10,Hazardous Condition,24,2014-08-10Hazardous Condition
10/08/2014,2014,8,10,Investigation,19,2014-08-10Investigation
10/08/2014,2014,8,10,Public Service Assistance,15,2014-08-10Public Service Assistance
11/08/2014,2014,8,11,False Alarm,17,2014-08-11False Alarm
11/08/2014,2014,8,11,Fire,7,2014-08-11Fire
11/08/2014,2014,8,11,Hazardous Condition,32,2014-08-11Hazardous Condition
11/08/2014,2014,8,11,Investigation,15,2014-08-11Investigation
11/08/2014,2014,8,11,Public Service Assistance,17,2014-08-11Public Service Assistance
11/08/2014,2014,8,11,Rupture/Explosion,1,2014-08-11Rupture/Explosion
12/08/2014,2014,8,12,False Alarm,17,2014-08-12False Alarm
12/08/2014,2014,8,12,Fire,2,2014-08-12Fire
12/08/2014,2014,8,12,Hazardous Condition,17,2014-08-12Hazardous Condition
12/08/2014,2014,8,12,Investigation,21,2014-08-12Investigation
12/08/2014,2014,8,12,Medical/Rescue,82,2014-08-12Medical/Rescue
12/08/2014,2014,8,12,Public Service Assistance,17,2014-08-12Public Service Assistance
13/08/2014,2014,8,13,False Alarm,22,2014-08-13False Alarm
13/08/2014,2014,8,13,Fire,6,2014-08-13Fire
13/08/2014,2014,8,13,Hazardous Condition,25,2014-08-13Hazardous Condition
13/08/2014,2014,8,13,Investigation,4,2014-08-13Investigation
13/08/2014,2014,8,13,Medical/Rescue,83,2014-08-13Medical/Rescue
13/08/2014,2014,8,13,Public Service Assistance,15,2014-08-13Public Service Assistance
14/08/2014,2014,8,14,False Alarm,25,2014-08-14False Alarm
14/08/2014,2014,8,14,Fire,6,2014-08-14Fire
14/08/2014,2014,8,14,Hazardous Condition,23,2014-08-14Hazardous Condition
14/08/2014,2014,8,14,Investigation,12,2014-08-14Investigation
21/01/2010,2010,1,21,Investigation,12,2010-01-21Investigation
14/08/2014,2014,8,14,Medical/Rescue,78,2014-08-14Medical/Rescue
14/08/2014,2014,8,14,Public Service Assistance,15,2014-08-14Public Service Assistance
15/08/2014,2014,8,15,Fire,3,2014-08-15Fire
15/08/2014,2014,8,15,Hazardous Condition,26,2014-08-15Hazardous Condition
15/08/2014,2014,8,15,Investigation,11,2014-08-15Investigation
15/08/2014,2014,8,15,Medical/Rescue,93,2014-08-15Medical/Rescue
15/08/2014,2014,8,15,Public Service Assistance,12,2014-08-15Public Service Assistance
15/08/2014,2014,8,15,Rupture/Explosion,1,2014-08-15Rupture/Explosion
16/08/2014,2014,8,16,False Alarm,15,2014-08-16False Alarm
16/08/2014,2014,8,16,Fire,3,2014-08-16Fire
16/08/2014,2014,8,16,Hazardous Condition,24,2014-08-16Hazardous Condition
16/08/2014,2014,8,16,Investigation,9,2014-08-16Investigation
16/08/2014,2014,8,16,Medical/Rescue,78,2014-08-16Medical/Rescue
16/08/2014,2014,8,16,Public Service Assistance,17,2014-08-16Public Service Assistance
17/08/2014,2014,8,17,False Alarm,21,2014-08-17False Alarm
17/08/2014,2014,8,17,Fire,9,2014-08-17Fire
17/08/2014,2014,8,17,Hazardous Condition,15,2014-08-17Hazardous Condition
17/08/2014,2014,8,17,Investigation,11,2014-08-17Investigation
17/08/2014,2014,8,17,Medical/Rescue,85,2014-08-17Medical/Rescue
17/08/2014,2014,8,17,Public Service Assistance,9,2014-08-17Public Service Assistance
17/08/2014,2014,8,17,Rupture/Explosion,1,2014-08-17Rupture/Explosion
18/08/2014,2014,8,18,False Alarm,28,2014-08-18False Alarm
18/08/2014,2014,8,18,Hazardous Condition,13,2014-08-18Hazardous Condition
18/08/2014,2014,8,18,Investigation,20,2014-08-18Investigation
18/08/2014,2014,8,18,Medical/Rescue,81,2014-08-18Medical/Rescue
18/08/2014,2014,8,18,Public Service Assistance,16,2014-08-18Public Service Assistance
19/08/2014,2014,8,19,False Alarm,22,2014-08-19False Alarm
19/08/2014,2014,8,19,Fire,1,2014-08-19Fire
19/08/2014,2014,8,19,Hazardous Condition,28,2014-08-19Hazardous Condition
19/08/2014,2014,8,19,Investigation,9,2014-08-19Investigation
19/08/2014,2014,8,19,Medical/Rescue,75,2014-08-19Medical/Rescue
19/08/2014,2014,8,19,Public Service Assistance,10,2014-08-19Public Service Assistance
20/08/2014,2014,8,20,False Alarm,29,2014-08-20False Alarm
20/08/2014,2014,8,20,Fire,4,2014-08-20Fire
20/08/2014,2014,8,20,Hazardous Condition,17,2014-08-20Hazardous Condition
28/08/2014,2014,8,28,Fire,6,2014-08-28Fire
09/02/2010,2010,2,9,Hazardous Condition,17,2010-02-09Hazardous Condition
14/02/2010,2010,2,14,Hazardous Condition,8,2010-02-14Hazardous Condition
20/08/2014,2014,8,20,Investigation,13,2014-08-20Investigation
20/08/2014,2014,8,20,Medical/Rescue,67,2014-08-20Medical/Rescue
20/08/2014,2014,8,20,Public Service Assistance,9,2014-08-20Public Service Assistance
21/08/2014,2014,8,21,Fire,2,2014-08-21Fire
21/08/2014,2014,8,21,Hazardous Condition,18,2014-08-21Hazardous Condition
21/08/2014,2014,8,21,Investigation,11,2014-08-21Investigation
21/08/2014,2014,8,21,Medical/Rescue,78,2014-08-21Medical/Rescue
21/08/2014,2014,8,21,Public Service Assistance,5,2014-08-21Public Service Assistance
22/08/2014,2014,8,22,False Alarm,34,2014-08-22False Alarm
22/08/2014,2014,8,22,Fire,2,2014-08-22Fire
22/08/2014,2014,8,22,Hazardous Condition,22,2014-08-22Hazardous Condition
22/08/2014,2014,8,22,Investigation,9,2014-08-22Investigation
22/08/2014,2014,8,22,Medical/Rescue,67,2014-08-22Medical/Rescue
22/08/2014,2014,8,22,Public Service Assistance,4,2014-08-22Public Service Assistance
23/08/2014,2014,8,23,False Alarm,24,2014-08-23False Alarm
23/08/2014,2014,8,23,Fire,3,2014-08-23Fire
23/08/2014,2014,8,23,Hazardous Condition,13,2014-08-23Hazardous Condition
23/08/2014,2014,8,23,Investigation,18,2014-08-23Investigation
23/08/2014,2014,8,23,Medical/Rescue,60,2014-08-23Medical/Rescue
23/08/2014,2014,8,23,Public Service Assistance,12,2014-08-23Public Service Assistance
24/08/2014,2014,8,24,False Alarm,19,2014-08-24False Alarm
24/08/2014,2014,8,24,Fire,5,2014-08-24Fire
24/08/2014,2014,8,24,Hazardous Condition,21,2014-08-24Hazardous Condition
24/08/2014,2014,8,24,Investigation,20,2014-08-24Investigation
24/08/2014,2014,8,24,Medical/Rescue,69,2014-08-24Medical/Rescue
24/08/2014,2014,8,24,Public Service Assistance,13,2014-08-24Public Service Assistance
25/08/2014,2014,8,25,False Alarm,28,2014-08-25False Alarm
25/08/2014,2014,8,25,Fire,2,2014-08-25Fire
25/08/2014,2014,8,25,Hazardous Condition,17,2014-08-25Hazardous Condition
25/08/2014,2014,8,25,Investigation,9,2014-08-25Investigation
25/08/2014,2014,8,25,Medical/Rescue,83,2014-08-25Medical/Rescue
25/08/2014,2014,8,25,Public Service Assistance,15,2014-08-25Public Service Assistance
26/08/2014,2014,8,26,False Alarm,22,2014-08-26False Alarm
26/08/2014,2014,8,26,Fire,7,2014-08-26Fire
14/02/2010,2010,2,14,Investigation,12,2010-02-14Investigation
26/08/2014,2014,8,26,Hazardous Condition,26,2014-08-26Hazardous Condition
26/08/2014,2014,8,26,Investigation,15,2014-08-26Investigation
26/08/2014,2014,8,26,Medical/Rescue,67,2014-08-26Medical/Rescue
26/08/2014,2014,8,26,Public Service Assistance,14,2014-08-26Public Service Assistance
27/08/2014,2014,8,27,False Alarm,23,2014-08-27False Alarm
27/08/2014,2014,8,27,Fire,8,2014-08-27Fire
27/08/2014,2014,8,27,Hazardous Condition,21,2014-08-27Hazardous Condition
27/08/2014,2014,8,27,Investigation,15,2014-08-27Investigation
27/08/2014,2014,8,27,Medical/Rescue,89,2014-08-27Medical/Rescue
27/08/2014,2014,8,27,Public Service Assistance,15,2014-08-27Public Service Assistance
28/08/2014,2014,8,28,False Alarm,16,2014-08-28False Alarm
28/08/2014,2014,8,28,Hazardous Condition,27,2014-08-28Hazardous Condition
28/08/2014,2014,8,28,Investigation,11,2014-08-28Investigation
28/08/2014,2014,8,28,Medical/Rescue,77,2014-08-28Medical/Rescue
28/08/2014,2014,8,28,Public Service Assistance,9,2014-08-28Public Service Assistance
29/08/2014,2014,8,29,False Alarm,33,2014-08-29False Alarm
29/08/2014,2014,8,29,Fire,2,2014-08-29Fire
29/08/2014,2014,8,29,Hazardous Condition,16,2014-08-29Hazardous Condition
29/08/2014,2014,8,29,Investigation,12,2014-08-29Investigation
29/08/2014,2014,8,29,Medical/Rescue,78,2014-08-29Medical/Rescue
29/08/2014,2014,8,29,Public Service Assistance,10,2014-08-29Public Service Assistance
30/08/2014,2014,8,30,False Alarm,20,2014-08-30False Alarm
30/08/2014,2014,8,30,Fire,2,2014-08-30Fire
30/08/2014,2014,8,30,Hazardous Condition,25,2014-08-30Hazardous Condition
30/08/2014,2014,8,30,Investigation,13,2014-08-30Investigation
30/08/2014,2014,8,30,Medical/Rescue,73,2014-08-30Medical/Rescue
30/08/2014,2014,8,30,Public Service Assistance,15,2014-08-30Public Service Assistance
31/08/2014,2014,8,31,False Alarm,9,2014-08-31False Alarm
31/08/2014,2014,8,31,Fire,12,2014-08-31Fire
31/08/2014,2014,8,31,Hazardous Condition,13,2014-08-31Hazardous Condition
31/08/2014,2014,8,31,Investigation,13,2014-08-31Investigation
31/08/2014,2014,8,31,Medical/Rescue,76,2014-08-31Medical/Rescue
31/08/2014,2014,8,31,Public Service Assistance,11,2014-08-31Public Service Assistance
01/09/2014,2014,9,1,False Alarm,16,2014-09-01False Alarm
01/09/2014,2014,9,1,Fire,9,2014-09-01Fire
11/09/2014,2014,9,11,Severe Weather,11,2014-09-11Severe Weather
21/01/2010,2010,1,21,Medical/Rescue,57,2010-01-21Medical/Rescue
01/02/2010,2010,2,1,Medical/Rescue,45,2010-02-01Medical/Rescue
01/09/2014,2014,9,1,Hazardous Condition,20,2014-09-01Hazardous Condition
01/09/2014,2014,9,1,Investigation,19,2014-09-01Investigation
01/09/2014,2014,9,1,Medical/Rescue,72,2014-09-01Medical/Rescue
01/09/2014,2014,9,1,Public Service Assistance,16,2014-09-01Public Service Assistance
02/09/2014,2014,9,2,False Alarm,26,2014-09-02False Alarm
02/09/2014,2014,9,2,Fire,4,2014-09-02Fire
02/09/2014,2014,9,2,Hazardous Condition,21,2014-09-02Hazardous Condition
02/09/2014,2014,9,2,Investigation,17,2014-09-02Investigation
02/09/2014,2014,9,2,Medical/Rescue,84,2014-09-02Medical/Rescue
02/09/2014,2014,9,2,Public Service Assistance,17,2014-09-02Public Service Assistance
03/09/2014,2014,9,3,False Alarm,30,2014-09-03False Alarm
03/09/2014,2014,9,3,Fire,2,2014-09-03Fire
03/09/2014,2014,9,3,Hazardous Condition,17,2014-09-03Hazardous Condition
03/09/2014,2014,9,3,Investigation,8,2014-09-03Investigation
03/09/2014,2014,9,3,Medical/Rescue,68,2014-09-03Medical/Rescue
03/09/2014,2014,9,3,Public Service Assistance,12,2014-09-03Public Service Assistance
03/09/2014,2014,9,3,Rupture/Explosion,1,2014-09-03Rupture/Explosion
04/09/2014,2014,9,4,False Alarm,27,2014-09-04False Alarm
04/09/2014,2014,9,4,Fire,4,2014-09-04Fire
04/09/2014,2014,9,4,Hazardous Condition,21,2014-09-04Hazardous Condition
04/09/2014,2014,9,4,Investigation,14,2014-09-04Investigation
04/09/2014,2014,9,4,Medical/Rescue,64,2014-09-04Medical/Rescue
04/09/2014,2014,9,4,Public Service Assistance,5,2014-09-04Public Service Assistance
05/09/2014,2014,9,5,False Alarm,32,2014-09-05False Alarm
05/09/2014,2014,9,5,Fire,4,2014-09-05Fire
05/09/2014,2014,9,5,Hazardous Condition,31,2014-09-05Hazardous Condition
05/09/2014,2014,9,5,Investigation,19,2014-09-05Investigation
05/09/2014,2014,9,5,Medical/Rescue,77,2014-09-05Medical/Rescue
05/09/2014,2014,9,5,Public Service Assistance,11,2014-09-05Public Service Assistance
06/09/2014,2014,9,6,False Alarm,17,2014-09-06False Alarm
06/09/2014,2014,9,6,Fire,10,2014-09-06Fire
06/09/2014,2014,9,6,Hazardous Condition,16,2014-09-06Hazardous Condition
06/09/2014,2014,9,6,Investigation,27,2014-09-06Investigation
06/09/2014,2014,9,6,Medical/Rescue,86,2014-09-06Medical/Rescue
06/09/2014,2014,9,6,Public Service Assistance,13,2014-09-06Public Service Assistance
07/09/2014,2014,9,7,False Alarm,13,2014-09-07False Alarm
07/09/2014,2014,9,7,Fire,6,2014-09-07Fire
07/09/2014,2014,9,7,Hazardous Condition,22,2014-09-07Hazardous Condition
07/09/2014,2014,9,7,Investigation,18,2014-09-07Investigation
07/09/2014,2014,9,7,Medical/Rescue,82,2014-09-07Medical/Rescue
07/09/2014,2014,9,7,Public Service Assistance,13,2014-09-07Public Service Assistance
08/09/2014,2014,9,8,False Alarm,37,2014-09-08False Alarm
08/09/2014,2014,9,8,Fire,4,2014-09-08Fire
08/09/2014,2014,9,8,Hazardous Condition,106,2014-09-08Hazardous Condition
08/09/2014,2014,9,8,Investigation,22,2014-09-08Investigation
08/09/2014,2014,9,8,Medical/Rescue,86,2014-09-08Medical/Rescue
08/09/2014,2014,9,8,Public Service Assistance,40,2014-09-08Public Service Assistance
08/09/2014,2014,9,8,Severe Weather,4,2014-09-08Severe Weather
09/09/2014,2014,9,9,False Alarm,20,2014-09-09False Alarm
09/09/2014,2014,9,9,Fire,3,2014-09-09Fire
09/09/2014,2014,9,9,Hazardous Condition,115,2014-09-09Hazardous Condition
09/09/2014,2014,9,9,Investigation,16,2014-09-09Investigation
09/09/2014,2014,9,9,Medical/Rescue,93,2014-09-09Medical/Rescue
09/09/2014,2014,9,9,Public Service Assistance,103,2014-09-09Public Service Assistance
09/09/2014,2014,9,9,Severe Weather,20,2014-09-09Severe Weather
10/09/2014,2014,9,10,False Alarm,52,2014-09-10False Alarm
10/09/2014,2014,9,10,Fire,14,2014-09-10Fire
10/09/2014,2014,9,10,Hazardous Condition,1252,2014-09-10Hazardous Condition
10/09/2014,2014,9,10,Investigation,72,2014-09-10Investigation
10/09/2014,2014,9,10,Medical/Rescue,70,2014-09-10Medical/Rescue
10/09/2014,2014,9,10,Public Service Assistance,508,2014-09-10Public Service Assistance
10/09/2014,2014,9,10,Rupture/Explosion,1,2014-09-10Rupture/Explosion
10/09/2014,2014,9,10,Severe Weather,698,2014-09-10Severe Weather
11/09/2014,2014,9,11,False Alarm,35,2014-09-11False Alarm
11/09/2014,2014,9,11,Hazardous Condition,135,2014-09-11Hazardous Condition
11/09/2014,2014,9,11,Investigation,14,2014-09-11Investigation
11/09/2014,2014,9,11,Medical/Rescue,98,2014-09-11Medical/Rescue
11/09/2014,2014,9,11,Public Service Assistance,58,2014-09-11Public Service Assistance
12/09/2014,2014,9,12,False Alarm,28,2014-09-12False Alarm
12/09/2014,2014,9,12,Fire,4,2014-09-12Fire
12/09/2014,2014,9,12,Hazardous Condition,92,2014-09-12Hazardous Condition
12/09/2014,2014,9,12,Medical/Rescue,91,2014-09-12Medical/Rescue
12/09/2014,2014,9,12,Public Service Assistance,76,2014-09-12Public Service Assistance
12/09/2014,2014,9,12,Severe Weather,5,2014-09-12Severe Weather
21/01/2010,2010,1,21,Public Service Assistance,5,2010-01-21Public Service Assistance
13/09/2014,2014,9,13,False Alarm,20,2014-09-13False Alarm
13/09/2014,2014,9,13,Fire,3,2014-09-13Fire
13/09/2014,2014,9,13,Hazardous Condition,56,2014-09-13Hazardous Condition
13/09/2014,2014,9,13,Investigation,11,2014-09-13Investigation
13/09/2014,2014,9,13,Medical/Rescue,70,2014-09-13Medical/Rescue
13/09/2014,2014,9,13,Public Service Assistance,47,2014-09-13Public Service Assistance
13/09/2014,2014,9,13,Severe Weather,2,2014-09-13Severe Weather
14/09/2014,2014,9,14,False Alarm,20,2014-09-14False Alarm
14/09/2014,2014,9,14,Fire,8,2014-09-14Fire
14/09/2014,2014,9,14,Hazardous Condition,43,2014-09-14Hazardous Condition
14/09/2014,2014,9,14,Investigation,22,2014-09-14Investigation
14/09/2014,2014,9,14,Medical/Rescue,72,2014-09-14Medical/Rescue
14/09/2014,2014,9,14,Public Service Assistance,32,2014-09-14Public Service Assistance
14/09/2014,2014,9,14,Severe Weather,1,2014-09-14Severe Weather
15/09/2014,2014,9,15,False Alarm,26,2014-09-15False Alarm
15/09/2014,2014,9,15,Fire,5,2014-09-15Fire
15/09/2014,2014,9,15,Hazardous Condition,51,2014-09-15Hazardous Condition
15/09/2014,2014,9,15,Investigation,21,2014-09-15Investigation
15/09/2014,2014,9,15,Medical/Rescue,95,2014-09-15Medical/Rescue
15/09/2014,2014,9,15,Public Service Assistance,23,2014-09-15Public Service Assistance
15/09/2014,2014,9,15,Severe Weather,5,2014-09-15Severe Weather
16/09/2014,2014,9,16,False Alarm,21,2014-09-16False Alarm
16/09/2014,2014,9,16,Fire,9,2014-09-16Fire
16/09/2014,2014,9,16,Hazardous Condition,39,2014-09-16Hazardous Condition
16/09/2014,2014,9,16,Investigation,21,2014-09-16Investigation
16/09/2014,2014,9,16,Medical/Rescue,84,2014-09-16Medical/Rescue
16/09/2014,2014,9,16,Public Service Assistance,27,2014-09-16Public Service Assistance
16/09/2014,2014,9,16,Severe Weather,3,2014-09-16Severe Weather
17/09/2014,2014,9,17,False Alarm,34,2014-09-17False Alarm
17/09/2014,2014,9,17,Fire,7,2014-09-17Fire
17/09/2014,2014,9,17,Hazardous Condition,34,2014-09-17Hazardous Condition
17/09/2014,2014,9,17,Investigation,17,2014-09-17Investigation
17/09/2014,2014,9,17,Medical/Rescue,98,2014-09-17Medical/Rescue
17/09/2014,2014,9,17,Public Service Assistance,31,2014-09-17Public Service Assistance
18/09/2014,2014,9,18,False Alarm,27,2014-09-18False Alarm
18/09/2014,2014,9,18,Hazardous Condition,24,2014-09-18Hazardous Condition
18/09/2014,2014,9,18,Investigation,18,2014-09-18Investigation
18/09/2014,2014,9,18,Medical/Rescue,78,2014-09-18Medical/Rescue
18/09/2014,2014,9,18,Public Service Assistance,15,2014-09-18Public Service Assistance
18/09/2014,2014,9,18,Severe Weather,3,2014-09-18Severe Weather
19/09/2014,2014,9,19,False Alarm,15,2014-09-19False Alarm
19/09/2014,2014,9,19,Hazardous Condition,41,2014-09-19Hazardous Condition
